pheno	geno	nam	intercept	gsEffect	r2	pval
GYraw	rlxbp	M37W	36.1582546573365	-2.92929166252429e-07	0.0867997093809602	0.0155141383601648
DTS	rlxbp	Mo18W	40.5786598495299	3.12994381857018e-07	0.0647659069716869	0.045924733383193
PH	rlxbp	Mo18W	-49.7875818477186	2.94757340646622e-06	0.0463821888592488	0.0927499237496221
GY	rlxbp	Mo18W	43.5254154515756	-2.03722866530241e-07	0.0374232938575482	0.135229420186461
GYraw	rlxbp	Mo18W	23.563484064858	-1.71574419508095e-07	0.0277991319256653	0.19904407679639
DTS	rlxbp	Ms71	127.208651998749	-5.94331857565352e-07	0.0983152214450142	0.0165413968141117
PH	rlxbp	Ms71	296.974967516749	-6.97369322517435e-07	0.000950207009835354	0.818322106188928
GY	rlxbp	Ms71	28.9804955313575	-6.07025065082348e-08	0.00246061018456387	0.719109694160203
GYraw	rlxbp	Ms71	-5.65911857562512	1.24469602482408e-07	0.013894305250508	0.391393773064767
DTS	rlxbp	NC350	65.6698720711296	5.79067818692614e-08	0.00152674808187394	0.753572372725702
PH	rlxbp	NC350	125.449096908488	1.22831658969246e-06	0.0155813974165703	0.314196480904112
GY	rlxbp	NC350	42.241940611436	-1.86949396413308e-07	0.0797219092166589	0.023790536757302
GYraw	rlxbp	NC350	25.4651616552847	-1.82181336473302e-07	0.0728845079102342	0.0309716000813015
DTS	rlxbp	NC358	80.3752162416132	-1.11012274968952e-07	0.00503861342240776	0.574190864615335
PH	rlxbp	NC358	583.308804012451	-3.46029328249625e-06	0.0479820263705683	0.0795824096753211
GY	rlxbp	NC358	38.7347513684645	-1.55346018132134e-07	0.015026036945531	0.342547035869359
GYraw	rlxbp	NC358	18.5344566753959	-1.18655446892917e-07	0.00954734148336571	0.446150550993206
DTS	rlxbp	Oh43	100.259474906321	-3.23694524031503e-07	0.0660703706659437	0.0419861072258743
PH	rlxbp	Oh43	523.604556770787	-2.82056947026492e-06	0.0487981155285371	0.0794075282938884
GY	rlxbp	Oh43	20.568663499926	2.63960641065438e-08	0.00120718834705539	0.795693032267087
GYraw	rlxbp	Oh43	-2.34476194762963	8.8125160270556e-08	0.00899845945036603	0.478754629385147
DTS	rlxbp	Oh7B	95.3727701320028	-2.51593141717039e-07	0.0564306673489755	0.0587433606338307
PH	rlxbp	Oh7B	87.7264494456528	1.62319888957606e-06	0.0290554123030458	0.178091605284642
GY	rlxbp	Oh7B	28.1714005206444	-4.93815991755344e-08	0.00346266727465598	0.66370738174278
GYraw	rlxbp	Oh7B	-4.0375030704388	1.03124689527298e-07	0.0148701222756284	0.357540475646286
DTS	rlxbp	P39	128.620892126079	-6.16303004728468e-07	0.166380291942286	0.00148143391337654
PH	rlxbp	P39	221.155474986147	1.25698002486324e-07	0.000210948758673051	0.913829244759486
GY	rlxbp	P39	51.6048979865593	-2.99260564580499e-07	0.087436031533716	0.0676020457541379
GYraw	rlxbp	P39	29.8095725018977	-2.38054387911525e-07	0.0657044760658738	0.115224890344128
DTS	rlxbp	Tx303	57.4263281909245	1.32021236993623e-07	0.00499073964223722	0.576019989627872
PH	rlxbp	Tx303	-183.198084933608	4.46709961489734e-06	0.0519975154015212	0.0677128843918254
GY	rlxbp	Tx303	8.14255446149466	1.49494943692488e-07	0.00786143137228373	0.485983278059894
GYraw	rlxbp	Tx303	-17.2708940339742	2.37767503127549e-07	0.0268661631852168	0.195596023820378
DTS	rlxbp	Tzi8	54.0610904708941	1.63088844680707e-07	0.0108446260037106	0.401668731319968
PH	rlxbp	Tzi8	254.209866007511	-8.1790464409476e-08	3.62106028086433e-05	0.961454008679503
GY	rlxbp	Tzi8	37.8345553127581	-1.43187033462002e-07	0.011725101054887	0.406163582124763
GYraw	rlxbp	Tzi8	22.7045374261355	-1.61288718144035e-07	0.0188759408857912	0.291029393305778
DTS	allknobbp	B97	72.0745192121758	-1.74283981827289e-06	0.0388069434437491	0.112876918089043
PH	allknobbp	B97	260.11825756867	-4.99266255818069e-06	0.00154008977047847	0.754395725151626
GY	allknobbp	B97	25.5338977894145	-1.17857449801604e-06	0.0250800091034271	0.204074990287826
GYraw	allknobbp	B97	8.01008018845786	-3.01611954614407e-07	0.0023894782668044	0.696708779490685
DTS	allknobbp	CML103	68.4107308836931	7.7635387640132e-07	0.0118375990324065	0.380802605343841
PH	allknobbp	CML103	273.576843279374	-1.29159034826318e-05	0.0516513604677602	0.0643777151201513
GY	allknobbp	CML103	23.921324128974	-3.48511208488473e-07	0.00456335690378917	0.587021482173826
GYraw	allknobbp	CML103	6.50996168664175	3.66858880277019e-08	8.64762973820927e-05	0.940463845655836
DTS	allknobbp	CML228	72.8457253468834	-5.23522089842024e-07	0.00431956249868671	0.5701016277619
PH	allknobbp	CML228	228.940963417206	9.60738101730823e-06	0.0299250806636135	0.132450429339457
GY	allknobbp	CML228	23.1297162194116	2.3451725715911e-07	0.00381018039288999	0.606488048733291
GYraw	allknobbp	CML228	5.51346709853539	5.68499947922662e-07	0.0222399633420735	0.211199331114101
DTS	allknobbp	CML247	72.9288753818539	-5.6787859455532e-07	0.00311157676531656	0.641644587901524
PH	allknobbp	CML247	208.321226028132	1.74399119679118e-05	0.0423285749688262	0.0829532788386422
GY	allknobbp	CML247	22.9588251276254	1.38206580853328e-07	0.000523667204636921	0.850847932936799
GYraw	allknobbp	CML247	5.60245675096652	2.59338160790901e-07	0.00226837531320836	0.69540746496393
DTS	allknobbp	CML277	68.7976823746309	1.72755122843544e-06	0.0123262799600332	0.378609760721449
PH	allknobbp	CML277	218.179630893774	1.49652329195934e-05	0.0227595772264015	0.230304627195713
GY	allknobbp	CML277	22.7514655922348	3.39446350108784e-07	0.00427218786768772	0.61078688621579
GYraw	allknobbp	CML277	6.379945453264	-2.70607887004523e-08	2.48193219642594e-05	0.969088923010834
DTS	allknobbp	CML322	68.0167456777863	1.23286902170353e-06	0.0366149383104289	0.104866898263708
PH	allknobbp	CML322	262.941567359437	-4.50752379961089e-06	0.00838648263908398	0.440969552316101
GY	allknobbp	CML322	23.07718789912	2.20229306156402e-07	0.00396457500666682	0.599273243311452
GYraw	allknobbp	CML322	7.63266451194083	-3.69864097193261e-07	0.0130297240294924	0.339704032199155
DTS	allknobbp	CML333	68.467136842666	1.65505410125037e-06	0.0636492242812083	0.0409908227077554
PH	allknobbp	CML333	228.491308931401	1.06255998869161e-05	0.042217574362476	0.0979130358965507
GY	allknobbp	CML333	22.6357548669788	3.74163832979307e-07	0.00987280548530425	0.430995083023124
GYraw	allknobbp	CML333	5.57880593640559	2.54453591935597e-07	0.0042728525263641	0.604922813027976
DTS	allknobbp	CML52	74.1778842332171	-4.79914841264202e-07	0.00349600660970445	0.650808196979758
PH	allknobbp	CML52	246.822908199717	1.89814074056258e-06	0.00110569324352206	0.797511705666004
GY	allknobbp	CML52	23.2803412173408	1.51714772318355e-08	1.52565924625891e-05	0.97657709130554
GYraw	allknobbp	CML52	5.85827319812033	5.52911768282498e-08	0.000213241523967467	0.911062958509554
DTS	allknobbp	CML69	74.0845826202313	-1.2641069027124e-06	0.0389846138423998	0.109254189973102
PH	allknobbp	CML69	264.017924072549	-7.61795553628807e-06	0.0114586250351184	0.388581491313033
GY	allknobbp	CML69	24.61614253278	-2.89857481929598e-07	0.00524506194055411	0.569552359067941
GYraw	allknobbp	CML69	5.77990138444602	1.19661608951273e-07	0.00115869654236892	0.787783989462021
DTS	allknobbp	Il14H	65.3782558967277	1.55662723410526e-06	0.0261632044587476	0.28284732909564
PH	allknobbp	Il14H	239.111352479483	5.13741701543461e-06	0.00350636660398003	0.695868529133765
GY	allknobbp	Il14H	23.3046392596819	-3.28767064127021e-07	0.00129255647415811	0.867543270158021
GYraw	allknobbp	Il14H	8.59279657934923	-9.07889697999958e-07	0.0108885178267259	0.627507801774931
DTS	allknobbp	Ki11	66.6224364940323	2.93449479495379e-06	0.047279018150883	0.117817717065454
PH	allknobbp	Ki11	246.701060867818	3.92155527466564e-06	0.00285634229095643	0.703887692495085
GY	allknobbp	Ki11	24.4749269863464	-7.99506308376064e-07	0.025280046937586	0.260228068845019
GYraw	allknobbp	Ki11	8.31135531468606	-1.26072525344311e-06	0.0480076126062326	0.118613197621395
DTS	allknobbp	Ki3	72.0529300504612	-6.91994022206809e-07	0.00535014159975183	0.535697376503519
PH	allknobbp	Ki3	213.639487513598	1.20164927582737e-05	0.0241221699493639	0.186387245713625
GY	allknobbp	Ki3	25.451980593734	-8.91157352999325e-07	0.0282556441818361	0.167392050708784
GYraw	allknobbp	Ki3	8.59436189196816	-8.97300405808188e-07	0.0256377228257906	0.188766146773092
DTS	allknobbp	Ky21	69.8108440031295	4.9225937022151e-07	0.00277415348460576	0.66498788911712
PH	allknobbp	Ky21	244.151684074176	4.4892770242588e-06	0.00360935201834206	0.621275274511272
GY	allknobbp	Ky21	24.1265465452223	-4.70118334382462e-07	0.00511554191904123	0.600397375584394
GYraw	allknobbp	Ky21	7.48581150632381	-4.13740032602811e-07	0.00737185176280886	0.525403577507145
DTS	allknobbp	M162W	66.8440318669244	1.56270838171838e-06	0.0523759793187421	0.0624852340380499
PH	allknobbp	M162W	235.056377069912	3.72101135309894e-06	0.00376227460153577	0.621952938855498
GY	allknobbp	M162W	23.8430538878304	-1.96914793780066e-07	0.0025178151498804	0.686765730695909
GYraw	allknobbp	M162W	7.81295568177475	-4.96010973956177e-07	0.0225721488787092	0.228556449429159
DTS	allknobbp	M37W	70.5779375366451	3.9138239702374e-07	0.00636915514063179	0.517672577010851
PH	allknobbp	M37W	246.859109808105	5.12426396549901e-06	0.00995880279558779	0.418119518107352
GY	allknobbp	M37W	23.3295673291832	6.6552569994351e-08	0.000535975187380961	0.852476980173124
GYraw	allknobbp	M37W	6.20308492826151	2.67951253134332e-07	0.00777409606230861	0.47800732390028
DTS	allknobbp	Mo18W	69.9731664784811	8.05997684918167e-07	0.0418689502130698	0.110642257583742
PH	allknobbp	Mo18W	236.447097866836	3.31021148312017e-06	0.00570275321965316	0.55965703169667
GY	allknobbp	Mo18W	20.6121098501693	1.19192233867037e-06	0.122010093597555	0.00579485510369488
GYraw	allknobbp	Mo18W	4.34140897639516	9.69638221753957e-07	0.0845635097376447	0.022990274038435
DTS	allknobbp	Ms71	66.7056583985999	5.50767362086193e-07	0.0064355588106817	0.549427349240251
PH	allknobbp	Ms71	264.923913701882	-1.76566158556204e-05	0.0464295653670642	0.10428349936305
GY	allknobbp	Ms71	24.0447126849688	-5.29530936805162e-07	0.0151073066987092	0.371323213924992
GYraw	allknobbp	Ms71	8.09969419064829	-6.29464163027126e-07	0.0286699576450835	0.216521824423805
DTS	allknobbp	NC350	68.1421090179894	1.55738506254873e-06	0.0217393193371715	0.233779926410134
PH	allknobbp	NC350	224.496709106962	1.14479446202209e-05	0.0266431898049196	0.186901256046207
GY	allknobbp	NC350	24.7006880420915	-5.98044618219857e-07	0.0161302035062549	0.31727680111972
GYraw	allknobbp	NC350	9.14678075402779	-9.41392539831888e-07	0.0388148861798855	0.118667222631229
DTS	allknobbp	NC358	66.3974330989132	1.46651512229921e-06	0.026510374411129	0.195012075238848
PH	allknobbp	NC358	202.509827386515	1.80887141336355e-05	0.0395313724884898	0.112337833646796
GY	allknobbp	NC358	23.5108597476194	-1.29100128572096e-07	0.00030426224937364	0.892957983004506
GYraw	allknobbp	NC358	8.69676589111539	-9.97896361305535e-07	0.0197922248707642	0.271431928302767
DTS	allknobbp	Oh43	62.0727651395918	3.01903770828985e-06	0.116830571951805	0.00611088070752771
PH	allknobbp	Oh43	214.432707365418	1.40656885144233e-05	0.0237512746518424	0.224024593043421
GY	allknobbp	Oh43	24.5684736736401	-7.07400597946304e-07	0.0196993335508795	0.293327290812277
GYraw	allknobbp	Oh43	8.31260398317485	-9.56674916978214e-07	0.0240946766205341	0.244630895150379
DTS	allknobbp	Oh7B	67.9833162698941	9.97886308470045e-07	0.0733169311218798	0.0304584023572045
PH	allknobbp	Oh7B	260.154183493084	-4.51535520724737e-06	0.0185691476812193	0.282965566580884
GY	allknobbp	Oh7B	23.5791992495106	-1.53667785745078e-07	0.00289761943156719	0.690859481348374
GYraw	allknobbp	Oh7B	7.24183019720853	-4.31499577016674e-07	0.0225449546351089	0.25633557603067
DTS	allknobbp	P39	67.4869894411382	-2.17603771779522e-07	0.00140949486766636	0.779634562677348
PH	allknobbp	P39	231.660817983328	9.92624573658609e-07	0.000893938447042304	0.823694696340541
GY	allknobbp	P39	21.7547794246252	-3.04591275327143e-08	6.56863021956373e-05	0.960944888786852
GYraw	allknobbp	P39	6.24142286044881	-1.11344574119794e-07	0.00104238734634803	0.84530144724593
DTS	allknobbp	Tx303	67.740431318768	1.31029079216599e-06	0.0739801127791666	0.0283917175171002
PH	allknobbp	Tx303	248.26736718967	5.57892910354511e-06	0.0122049300512098	0.380981569297522
GY	allknobbp	Tx303	22.2407018653784	3.46060244490751e-07	0.00662887990308739	0.52245274684098
GYraw	allknobbp	Tx303	6.05060909024876	1.28026457762761e-07	0.00122571139590092	0.783588758677568
DTS	allknobbp	Tzi8	69.9072671242208	2.4240216508595e-07	0.00337900414056518	0.640321566669879
PH	allknobbp	Tzi8	266.650920107066	-9.16587239067134e-06	0.0641398127517021	0.038655031035836
GY	allknobbp	Tzi8	22.1404664696477	5.77705531054096e-07	0.0255336513541897	0.218651025786253
GYraw	allknobbp	Tzi8	5.45849501344429	4.58831806988898e-07	0.0204361142499598	0.271736635123144
DTS	knob180bp	B97	72.1844087526742	-2.14575362380838e-06	0.0399876781066145	0.107436419444386
PH	knob180bp	B97	253.133637316295	-1.79672657686725e-06	0.00013558685254569	0.926067688254684
GY	knob180bp	B97	25.4958771212148	-1.38409479816311e-06	0.0235134995781477	0.218984752084132
GYraw	knob180bp	B97	7.81522382645977	-2.43879482507682e-07	0.00106200974015685	0.795048410841892
DTS	knob180bp	CML103	71.3308845317994	-8.21435184882235e-07	0.00236445824072627	0.695975038550119
PH	knob180bp	CML103	294.681858786289	-2.86859776698995e-05	0.0454582138358749	0.0832147217973804
GY	knob180bp	CML103	25.6804425836442	-1.4970387540324e-06	0.0150230424671703	0.323094805748024
GYraw	knob180bp	CML103	6.60205542706495	-1.09232721350242e-08	1.36787179011246e-06	0.992505495904739
DTS	knob180bp	CML228	69.4607118701497	1.47224657154293e-06	0.00938303114112194	0.401993330060056
PH	knob180bp	CML228	231.914335838681	1.0675937756956e-05	0.0101496176380546	0.383318687591751
GY	knob180bp	CML228	24.1001796271055	-3.10739870708361e-07	0.00170925985224742	0.730232349772021
GYraw	knob180bp	CML228	7.57550375048419	-5.67361167535069e-07	0.00599902347577655	0.517836539491014
DTS	knob180bp	CML247	73.0887759216465	-8.00189637360683e-07	0.00415170194223705	0.590764382250644
PH	knob180bp	CML247	204.674584114211	2.3773390043145e-05	0.0528564634545171	0.0520428076344401
GY	knob180bp	CML247	22.8659697007873	2.28563527726547e-07	0.000933962762629263	0.801702159487913
GYraw	knob180bp	CML247	5.56978064796939	3.39570322883561e-07	0.00253605859664535	0.678864944002724
DTS	knob180bp	CML277	69.7441682937111	1.52868042187363e-06	0.00601813021498107	0.539060874917395
PH	knob180bp	CML277	211.847878741192	2.23184518462354e-05	0.0315633707220798	0.156820445728907
GY	knob180bp	CML277	22.6623547100752	4.72600979060746e-07	0.00511498381512021	0.577519240435716
GYraw	knob180bp	CML277	6.21342519594609	7.09161643089347e-08	0.000105280141934517	0.936386548383149
DTS	knob180bp	CML322	69.5549588234142	5.73504041854068e-07	0.000847145877988237	0.806890517240169
PH	knob180bp	CML322	282.018301254196	-1.81344604824439e-05	0.0145135577004775	0.309985288890138
GY	knob180bp	CML322	21.4559226679436	1.33297531496944e-06	0.0154113847736391	0.298816483645176
GYraw	knob180bp	CML322	6.97727298897517	-4.66855171622588e-08	2.20275525036885e-05	0.968788632634641
DTS	knob180bp	CML333	67.7068383225365	2.5391280275493e-06	0.0396548100862604	0.108941077438188
PH	knob180bp	CML333	255.391239696554	-3.27649649258103e-06	0.00106258510867939	0.794994108663945
GY	knob180bp	CML333	21.9480455345207	8.91651147749312e-07	0.014819639856773	0.334033203997395
GYraw	knob180bp	CML333	6.76459145897673	-4.11542241804187e-07	0.0029543388462003	0.667173860506972
DTS	knob180bp	CML52	71.4843233678227	1.02748407620356e-06	0.00454112813421453	0.605843849053983
PH	knob180bp	CML52	226.509927083921	1.46070411865576e-05	0.0185074588667199	0.291741955120682
GY	knob180bp	CML52	22.7630799056299	3.30857764930642e-07	0.00205096396078032	0.733410459525712
GYraw	knob180bp	CML52	6.03965228248417	-4.07988884512427e-08	3.28513747499092e-05	0.965032291249893
DTS	knob180bp	CML69	75.7269244620629	-2.60088129322622e-06	0.0506236892220677	0.0671646199871366
PH	knob180bp	CML69	240.58105502943	5.16519711551142e-06	0.00161590765745596	0.746713311762804
GY	knob180bp	CML69	24.1461533587269	-6.71105435126822e-08	8.4296995340294e-05	0.942598286173508
GYraw	knob180bp	CML69	5.17002524085903	5.30905681049842e-07	0.00686828909256174	0.511613919451353
DTS	knob180bp	Il14H	65.5364642238755	1.80550829443886e-06	0.0349968300485955	0.21316577593961
PH	knob180bp	Il14H	237.588414543509	7.30533802803397e-06	0.00704946827446129	0.579057848155646
GY	knob180bp	Il14H	22.7929490071371	-7.03333673763927e-08	5.67219535801165e-05	0.972138056063158
GYraw	knob180bp	Il14H	8.05537087744255	-7.62335817148498e-07	0.00736123492921856	0.690173947057433
DTS	knob180bp	Ki11	55.6277237144728	1.01547201038956e-05	0.0861400127382916	0.0329284542232933
PH	knob180bp	Ki11	222.443461383174	1.92798807219564e-05	0.0105043578645619	0.465219987343413
GY	knob180bp	Ki11	24.4341608838983	-9.5486259547958e-07	0.0055201210592051	0.60064897327459
GYraw	knob180bp	Ki11	13.3248769774912	-4.53590175009332e-06	0.0951325714918615	0.0261053583146298
DTS	knob180bp	Ki3	70.0265422234919	4.06010048907442e-07	0.00130261116761045	0.760148064319367
PH	knob180bp	Ki3	206.061288993526	1.93155812859008e-05	0.044081576772754	0.072584874343076
GY	knob180bp	Ki3	24.3577776050452	-4.09421292326759e-07	0.00433971104112828	0.590715822532056
GYraw	knob180bp	Ki3	7.999588277734	-7.24670059273824e-07	0.0121676832699103	0.366898129779037
DTS	knob180bp	Ky21	68.4078008959303	1.4578343934994e-06	0.0060682732470932	0.521528705302631
PH	knob180bp	Ky21	248.665264528224	2.8761138598383e-06	0.000369483306613163	0.874503134792178
GY	knob180bp	Ky21	26.6628678525635	-2.10422413807766e-06	0.0242987605761726	0.251289404956569
GYraw	knob180bp	Ky21	8.45370860719215	-1.09479092420191e-06	0.0123110131288195	0.411262078389236
DTS	knob180bp	M162W	65.9417587147411	2.51532574494604e-06	0.0547891243042114	0.0565889223345088
PH	knob180bp	M162W	234.727373884412	4.8975665360743e-06	0.00263159349451869	0.680141218615582
GY	knob180bp	M162W	24.5867780466147	-6.95003543047577e-07	0.0126639971331055	0.364574031644369
GYraw	knob180bp	M162W	8.52378466758602	-1.05220813591926e-06	0.0446230154240407	0.0886397369000516
DTS	knob180bp	M37W	70.4520138530838	5.36865438539978e-07	0.0106575050731126	0.402166695105274
PH	knob180bp	M37W	248.733446171589	5.0174943858319e-06	0.00849108798398283	0.454840924374832
GY	knob180bp	M37W	23.3858622392135	4.6943028174388e-08	0.000236642546754614	0.901668029680349
GYraw	knob180bp	M37W	6.45173429389944	1.76457594832452e-07	0.0029919520790608	0.660203605826281
DTS	knob180bp	Mo18W	70.4214020924269	7.88174190672398e-07	0.00423545205246506	0.615282258167399
PH	knob180bp	Mo18W	213.454806612035	1.80085787466152e-05	0.0178551228493494	0.300487351328107
GY	knob180bp	Mo18W	18.6063725323159	2.75369258251997e-06	0.0686792189362822	0.0413228481724176
GYraw	knob180bp	Mo18W	2.49553005258305	2.3674307244943e-06	0.0531633944067345	0.0738176043032282
DTS	knob180bp	Ms71	66.1102231555007	1.01359123491273e-06	0.00915870217635512	0.474847124798181
PH	knob180bp	Ms71	270.15497630917	-2.45460415898697e-05	0.0377051772378312	0.144134148561094
GY	knob180bp	Ms71	24.3740115866666	-8.35015276229286e-07	0.0157737210205123	0.360896992095002
GYraw	knob180bp	Ms71	8.48802102989552	-9.90807349385191e-07	0.029826645637375	0.207349433742111
DTS	knob180bp	NC350	73.5539546854013	-1.22836611063435e-06	0.00275656670499924	0.673054659356484
PH	knob180bp	NC350	242.700927165812	3.90287000242366e-06	0.000631187329842481	0.840068361823584
GY	knob180bp	NC350	26.6705741967834	-1.95565774443342e-06	0.0360178526426157	0.133088460961115
GYraw	knob180bp	NC350	11.4678778550141	-2.60760810724257e-06	0.0612117664961474	0.0487203209939711
DTS	knob180bp	NC358	65.0090977241633	2.66060242130603e-06	0.0430709970411495	0.0971450925262088
PH	knob180bp	NC358	198.407265662753	2.47649315806687e-05	0.0365748840690243	0.126990401442935
GY	knob180bp	NC358	24.4572989255165	-7.42867166332944e-07	0.00498308215309547	0.585614035539796
GYraw	knob180bp	NC358	7.87709426157266	-7.20576557233419e-07	0.00513265923022391	0.576860742466075
DTS	knob180bp	Oh43	62.866116206408	3.12611449349218e-06	0.114679880508879	0.00663160827927046
PH	knob180bp	Oh43	218.429969793855	1.43789920336613e-05	0.0226807316229303	0.234891263207498
GY	knob180bp	Oh43	24.4653678391569	-7.84178475928661e-07	0.022183828138234	0.264483565185485
GYraw	knob180bp	Oh43	8.23208192783584	-1.09733857299368e-06	0.0290508996625092	0.200832370702735
DTS	knob180bp	Oh7B	68.1798352790686	1.11041563361265e-06	0.0801716651361935	0.0233819114590718
PH	knob180bp	Oh7B	258.278262107539	-4.48348273496846e-06	0.0161676444969387	0.316711198481172
GY	knob180bp	Oh7B	23.5206061339243	-1.5533141109799e-07	0.0026368209009101	0.704431439344172
GYraw	knob180bp	Oh7B	7.05325219508006	-4.23988726147294e-07	0.0192108951709585	0.295137785716466
DTS	knob180bp	P39	68.2271703955489	-8.10237485792856e-07	0.00558363227659617	0.577205676908733
PH	knob180bp	P39	236.602930210679	-1.96452731764977e-06	0.00100049563773515	0.813660350598365
GY	knob180bp	P39	21.5697403893867	8.26418947738119e-08	0.000126013920942597	0.945924946122519
GYraw	knob180bp	P39	6.20717075731339	-1.2868334420788e-07	0.000362838856061272	0.908368410420378
DTS	knob180bp	Tx303	67.0995719566996	2.11254531209838e-06	0.0468231904595236	0.0833997668785976
PH	knob180bp	Tx303	270.870155354819	-6.61050956802455e-06	0.00417227390804447	0.609213564744916
GY	knob180bp	Tx303	20.6008943960461	1.46179803516115e-06	0.0278820282067184	0.187240901951876
GYraw	knob180bp	Tx303	4.10691383196216	1.36331913237469e-06	0.032763984213732	0.15232144388584
DTS	knob180bp	Tzi8	64.4841234087032	3.57023218425835e-06	0.045849345925809	0.0818687836220119
PH	knob180bp	Tzi8	270.666171606663	-1.4758808029414e-05	0.0104017672194051	0.41150354443012
GY	knob180bp	Tzi8	26.4472592551126	-1.79275598847279e-06	0.0142997739180104	0.358649957972599
GYraw	knob180bp	Tzi8	8.93170170244184	-1.45524279818551e-06	0.0119549879123148	0.401572466226062
DTS	tr1bp	B97	69.9015349579833	-4.05594496507353e-06	0.0147262181372884	0.331736582505535
PH	tr1bp	B97	267.604283130735	-5.38239308961395e-05	0.0125413724120085	0.370661806951299
GY	tr1bp	B97	24.2754431351079	-3.39228473107989e-06	0.0145583058044118	0.334529109712591
GYraw	tr1bp	B97	8.03575932145586	-1.93852259458364e-06	0.00691608542936378	0.506778616036965
DTS	tr1bp	CML103	69.3330356497399	1.72336930218676e-06	0.0312380199908255	0.152496737503517
PH	tr1bp	CML103	252.941658728092	-1.45609097758998e-05	0.0351553822281793	0.128671296758593
GY	tr1bp	CML103	23.2741958596865	-1.52020267696796e-07	0.00046498242899247	0.86249192783753
GYraw	tr1bp	CML103	6.55702909500071	7.2143319217048e-08	0.000179091045934373	0.914405220530154
DTS	tr1bp	CML228	72.3451743339712	-1.18657285028222e-06	0.0173527253645744	0.253453244949633
PH	tr1bp	CML228	244.534873841981	8.53577643064907e-06	0.0184722800105256	0.238557148309813
GY	tr1bp	CML228	23.4179052164306	4.03012866279066e-07	0.00876453103327664	0.434096211366467
GYraw	tr1bp	CML228	6.25184054895194	8.88535496159113e-07	0.0441548694434644	0.0764527160565143
DTS	tr1bp	CML247	71.8751564684411	-1.35154017027899e-07	3.9316537227679e-05	0.95830996795777
PH	tr1bp	CML247	239.80328252786	6.56347909540304e-06	0.0013373993434714	0.760379953967328
GY	tr1bp	CML247	23.2444408126081	-4.45076785224456e-08	1.32281476802537e-05	0.976161208715965
GYraw	tr1bp	CML247	6.05127935373743	1.55609826739515e-07	0.000198924060960319	0.907744550378631
DTS	tr1bp	CML277	71.2102026396526	2.69938841430639e-06	0.00863346226416985	0.461623792248895
PH	tr1bp	CML277	246.250815981825	3.65667369650611e-06	0.000389810670217017	0.875950429930508
GY	tr1bp	CML277	23.3573478478038	1.6626736800949e-07	0.000293080037489861	0.894058041265185
GYraw	tr1bp	CML277	6.41718637335619	-2.47829517802217e-07	0.00059522232909479	0.849468173870253
DTS	tr1bp	CML322	69.8563925572442	1.37244581345489e-06	0.0387329301696112	0.0951449579661344
PH	tr1bp	CML322	255.363945246996	-3.00903619392476e-06	0.00319024569745511	0.635047488148278
GY	tr1bp	CML322	23.4712817825272	9.16677679327763e-08	0.000590376076321553	0.839452376809046
GYraw	tr1bp	CML322	7.08590243271878	-4.24558138739676e-07	0.0147561895610899	0.309400529699664
DTS	tr1bp	CML333	71.2783422413472	1.34962813369674e-06	0.0308255028606813	0.158516041461652
PH	tr1bp	CML333	243.638197455	1.5780337857291e-05	0.0678159974606944	0.0347049180809918
GY	tr1bp	CML333	23.3192343526042	1.88887312383353e-07	0.00184464909316278	0.734077164259121
GYraw	tr1bp	CML333	5.89366615915049	4.95442909954059e-07	0.0118762460627385	0.387510939460066
DTS	tr1bp	CML52	73.7203656532927	-1.32348775740411e-06	0.015490494344378	0.339232556603526
PH	tr1bp	CML52	252.267981591654	-3.84242359825173e-06	0.0026301746188682	0.692206225710586
GY	tr1bp	CML52	23.3657482178749	-1.34773662434352e-07	0.000699922660983458	0.842341293109934
GYraw	tr1bp	CML52	5.92604965988998	1.15052880602841e-07	0.000536365421638476	0.859379859580871
DTS	tr1bp	CML69	71.8602633880897	-7.4862376667802e-07	0.00851604252817699	0.457641600125836
PH	tr1bp	CML69	254.640094218169	-1.47745960917712e-05	0.026845521459312	0.185213557161218
GY	tr1bp	CML69	24.2099234946516	-4.33180158234996e-07	0.00729441667502014	0.502207760907191
GYraw	tr1bp	CML69	6.04336919370819	-6.4254630865737e-08	0.000209072926872511	0.908984885725863
DTS	tr1bp	Il14H	72.5332301504339	-1.23512745704601e-05	0.0318137164324518	0.235634145879409
PH	tr1bp	Il14H	286.6033739433	-0.000110082762142383	0.0310939205751745	0.241092811040596
GY	tr1bp	Il14H	30.9620449549905	-2.40029171625383e-05	0.0750104066833524	0.195307466461131
GYraw	tr1bp	Il14H	12.4841990978099	-1.62497435868284e-05	0.0379766071575408	0.361495200065112
DTS	tr1bp	Ki11	72.0297968966283	1.62447181295604e-06	0.0123926271755865	0.427437793906694
PH	tr1bp	Ki11	254.308243620918	1.15527934897256e-06	0.000212033680205893	0.917577219339523
GY	tr1bp	Ki11	23.120655001741	-7.60971813968324e-07	0.0196623765460222	0.321446948134348
GYraw	tr1bp	Ki11	5.97234720907667	-6.59655942326981e-07	0.0112841524101624	0.45354597518539
DTS	tr1bp	Ki3	72.2773426405639	-4.49010980692611e-06	0.0491209381364813	0.0577262848952256
PH	tr1bp	Ki3	240.066324125362	-7.54211114276357e-06	0.00207223454216929	0.700143808141905
GY	tr1bp	Ki3	24.7539463870459	-3.0243900120762e-06	0.0638359853598932	0.036215035317183
